log_Mstar,log_Zstar,log_Zgas
8.155957,-2.214144,-2.3757493
8.22336,-2.4582996,-2.5040042
8.066374,-2.3661785,-2.3410006
8.36114,-2.3161762,-2.2756407
8.520676,-2.0553489,-2.1116257
8.43922,-2.3476608,-2.3464432
8.235304,-2.27762,-2.3076174
8.224227,-2.2455404,-2.150176
8.365193,-2.272775,-2.3799348
8.560346,-2.3479383,-2.4913568
8.35943,-2.2630758,-2.3214037
8.324155,-2.3911927,-2.323144
8.175308,-2.2166703,-2.243519
8.118862,-2.2383318,-2.338838
8.057319,-2.323476,-2.3628845
8.567954,-2.1787539,-2.1533487
8.022042,-2.520344,-2.3385425
8.095804,-2.4226303,-2.3764942
8.756605,-2.035194,-2.010666
8.50344,-2.1580935,-2.1289277
8.035155,-2.368593,-2.1598449
8.526229,-2.0970478,-2.1399052
8.318366,-2.3213506,-2.5685847
8.532637,-2.1205533,-2.1368055
8.089074,-2.440182,-2.4971478
8.194399,-2.3223627,-2.6527941
8.697531,-2.188795,-2.2449906
8.2325115,-2.2915285,-2.4270542
8.750149,-2.1287458,-2.16891
8.492827,-2.2188857,-2.2713373
8.138349,-2.4729722,-2.659102
8.068232,-2.389985,-2.3694227
9.347883,-1.9423476,-1.7296606
8.627623,-2.0720563,-1.9671408
8.468847,-2.1109989,-2.1219742
8.196045,-2.400231,-2.669245
8.2509575,-2.3691251,-2.3180368
8.184863,-2.3885698,-2.5333083
8.519788,-2.1370382,-2.0350263
8.245846,-2.2443779,-2.347829
8.45424,-2.2031589,-2.320184
8.181356,-2.2976127,-2.3052764
8.2508545,-2.1775439,-2.3130672
8.797896,-2.1167314,-2.2004576
8.999113,-1.8875464,-1.8681293
8.383693,-2.251156,-2.2495563
8.400763,-2.2461033,-2.117906
8.495634,-2.2377937,-2.2642498
8.599653,-2.1735134,-2.0628364
8.61602,-2.0942593,-2.204814
8.485247,-2.0988858,-2.2046185
8.196404,-2.2758958,-2.2653425
8.392856,-2.1425133,-2.1980543
8.524744,-2.1756802,-2.178722
8.042554,-2.4596384,-2.579336
8.14527,-2.3744764,-2.4830706
8.39383,-2.241098,-2.373575
8.129527,-2.3982127,-2.5786917
8.453684,-2.2139478,-2.174414
8.022085,-2.5340283,-2.6753252
8.008246,-2.4064786,-2.6998575
8.924537,-1.9941612,-1.8825781
8.413553,-2.28751,-2.34766
8.319409,-2.196612,-2.3904479
8.419597,-2.1582,-2.1418428
8.04109,-2.3775253,-2.3523574
8.165968,-2.2828734,-2.2958481
8.167537,-2.42655,-2.5154715
8.126535,-2.2741857,-2.2744987
8.386441,-2.2210956,-2.2171373
8.241521,-2.3126838,-2.3374393
8.414881,-2.1680207,-2.1798382
8.233223,-2.2044573,-2.3144667
8.579839,-2.0790148,-2.043264
8.566259,-2.1468449,-2.2007465
8.498042,-2.2302294,-2.2871463
8.147369,-2.3699982,-2.5653996
8.49307,-2.1169465,-1.9860926
8.077828,-2.2461412,-2.3214777
8.478161,-2.1338196,-2.1513984
8.322491,-2.1814764,-2.2212825
8.314424,-2.2656188,-2.2393026
8.035473,-2.2985187,-2.3030984
8.569592,-2.060749,-2.125118
8.270134,-2.3205307,-2.5124173
8.162947,-2.5419114,-2.540341
8.251995,-2.2952557,-2.1771026
8.4347515,-2.2322605,-2.2286408
8.063004,-2.3828254,-2.259573
8.42145,-2.2501974,-2.3772676
8.237042,-2.3397872,-2.635989
8.262076,-2.2784784,-2.3097544
8.175048,-2.259624,-2.1673899
8.363393,-2.1481917,-2.2209408
8.750812,-2.0733247,-2.155849
8.16777,-2.2884123,-2.3362045
8.180628,-2.361273,-2.473655
8.135813,-2.3903134,-2.273126
8.405047,-2.3204417,-2.4477503
8.461678,-2.2284071,-2.2253435
8.439099,-2.2212806,-2.2507794
8.072818,-2.4832232,-2.505347
8.2418165,-2.2717252,-2.3462021
8.231102,-2.2584386,-2.4075708
8.061924,-2.457534,-2.5488002
8.796418,-2.148861,-2.2983007
8.187208,-2.2525258,-2.316064
8.388444,-2.1792622,-2.1994212
8.578361,-2.0593932,-2.2869163
8.856138,-1.913135,-1.9137329
8.121246,-2.45571,-2.542953
8.116929,-2.4274833,-2.6164474
8.640653,-2.180391,-2.0832548
8.42331,-2.3190255,-2.2803607
8.587755,-2.0324137,-2.013266
8.904817,-1.9655902,-1.9297321
8.452199,-2.294862,-2.312772
8.132421,-2.1967566,-2.340028
8.522277,-2.1330364,-2.1829262
8.247221,-2.4799006,-2.4286985
8.055233,-2.4054515,-2.493561
8.208822,-2.2858305,-2.7557452
8.56234,-2.2062922,-2.5517948
8.922242,-2.035753,-1.9907362
8.8853855,-2.0307772,-1.9293027
8.196236,-2.3981528,-2.5876088
8.2874365,-2.3052566,-2.4173563
8.191051,-2.444242,-2.5399752
8.292745,-2.35407,-2.445773
8.492183,-2.261594,-2.3737907
8.324892,-2.1759927,-2.321947
8.245762,-2.332869,-2.262668
8.789491,-2.0582585,-2.0277507
8.46939,-2.1694393,-2.3320277
8.087023,-2.3802593,-2.9059217
8.768862,-2.0724387,-1.980001
8.019679,-2.4527054,-2.750608
8.768697,-2.0595922,-2.0225925
8.450357,-2.1958487,-2.3583567
8.0018635,-2.4309554,-2.486895
8.310915,-2.3422153,-2.3531666
8.587268,-2.0873127,-2.0692747
8.133966,-2.3974884,-2.5176055
8.415304,-2.2332566,-2.4415803
8.052353,-2.535991,-2.6896114
8.201163,-2.3240595,-2.5073004
8.243912,-2.4186826,-2.4631848
8.1531925,-2.5630593,-2.6154606
8.346418,-2.3395884,-2.4970183
8.321269,-2.2275312,-2.1952934
8.12306,-2.4557092,-2.5458548
8.615247,-2.095342,-2.0289237
8.537016,-2.155156,-2.0753324
8.676129,-2.120994,-2.072812
8.056319,-2.3460374,-2.8541994
8.032016,-2.4437284,-2.8239548
8.030751,-2.4850893,-2.5067444
8.195582,-2.3376248,-2.5679889
8.223895,-2.2659504,-2.2308624
8.405293,-2.2283711,-2.291966
8.527208,-2.3247564,-2.3324046
8.376191,-2.2777805,-2.2345626
8.291798,-2.3229992,-2.4542308
8.720162,-2.1554556,-2.1165898
8.486779,-2.0994544,-2.1420414
8.001897,-2.453755,-2.4191933
8.460926,-2.1320922,-2.1821916
8.541177,-2.0940516,-2.1997619
8.218726,-2.3033507,-2.5014112
8.203775,-2.3843606,-2.4891922
8.47517,-2.2028134,-2.189686
8.114769,-2.3304088,-2.472441
8.278785,-2.402499,-2.2719393
8.604914,-2.1532695,-2.2757347
8.272598,-2.2733693,-2.2512484
8.688684,-2.0701332,-2.0291471
8.106076,-2.2949097,-2.5320256
8.409549,-2.1552963,-2.2422714
8.124247,-2.3684218,-2.429444
8.810587,-2.0828993,-2.156093
8.071385,-2.4010894,-2.459022
8.811646,-2.0568569,-2.0335836
8.363212,-2.2630434,-2.4514794
8.410311,-2.32637,-2.3449821
8.74453,-2.0685673,-1.9222842
8.134855,-2.372357,-2.562971
8.224597,-2.3140318,-2.2917473
8.961064,-1.9591832,-1.8365104
8.350796,-2.1980343,-2.3184822
8.490614,-2.1536798,-2.1225777
8.220625,-2.2737756,-2.2160504
8.247991,-2.2259095,-2.3210285
8.266635,-2.2332098,-2.2520354
8.534908,-2.131944,-2.1125548
9.022565,-1.9417932,-1.8492066
8.271699,-2.1525974,-2.1963465
8.352072,-2.2462342,-2.5249233
8.184195,-2.2837741,-2.379092
8.251814,-2.278918,-2.3309286
8.95129,-1.925969,-1.8343046
8.426219,-2.153125,-2.1738956
8.21117,-2.2375453,-2.3242114
8.692168,-2.0448637,-2.0337613
8.385337,-2.2917736,-2.313507
8.113889,-2.4340277,-2.4695215
8.039847,-2.4621198,-2.5500557
8.7031555,-2.0703502,-2.0211704
8.216149,-2.286659,-2.3920443
8.192162,-2.464425,-2.5565705
8.563482,-2.062492,-2.1157968
8.41301,-2.3211322,-2.4066567
8.927992,-2.072689,-2.0671928
8.27389,-2.4835875,-2.615416
8.299694,-2.3693726,-2.319292
8.360826,-2.2491286,-2.287229
8.144158,-2.3798745,-2.410889
8.249338,-2.2569766,-2.2239723
8.212842,-2.3275516,-2.4044235
8.152229,-2.171525,-2.2836192
8.1101675,-2.4701388,-2.6506896
8.8544235,-2.1064727,-1.8328699
8.20092,-2.3504634,-2.522363
8.334781,-2.2575948,-2.3985572
8.482119,-2.3378217,-2.3797553
8.912181,-1.8761708,-1.8487656
8.453683,-2.2140496,-2.2614105
8.119232,-2.415959,-2.9005053
8.118692,-2.3936076,-2.69793
8.6858015,-2.0567577,-2.0397744
8.578429,-2.200344,-1.975115
8.724383,-2.1247017,-2.1039765
8.540935,-2.2154708,-2.174729
8.523342,-2.1285048,-2.1745555
8.26749,-2.2833295,-2.5110748
8.3477125,-2.114233,-2.1361403
8.890723,-1.9583507,-1.94872
8.175194,-2.3068779,-2.486553
8.008645,-2.5230863,-2.5695648
8.346455,-2.2075505,-2.2308295
8.416488,-2.2203074,-2.4981198
8.308361,-2.3186436,-2.4825976
8.619943,-2.0873208,-2.0274959
8.1239605,-2.4018636,-2.3092031
8.219883,-2.2784953,-2.36063
8.24383,-2.395607,-2.5690658
8.032597,-2.3982189,-2.390995
8.81673,-2.083108,-2.0031452
8.379362,-2.2476113,-2.1097548
8.017682,-2.3429184,-2.407574
8.421483,-2.1115375,-2.2118077
8.120925,-2.4320376,-2.7814436
8.01452,-2.4488437,-2.5487092
8.303216,-2.2641447,-2.3084793
8.114813,-2.3178253,-2.685592
8.397928,-2.2264237,-2.303734
8.200195,-2.6016028,-2.7571619
8.562203,-2.1174219,-2.1740608
8.756135,-2.0081327,-1.9480917
8.211696,-2.2298012,-2.30985
8.541415,-2.1744418,-2.187933
8.045835,-2.493459,-2.5071023
8.1518755,-2.2112756,-2.187009
8.797479,-2.0825791,-2.0496387
8.212934,-2.5001273,-2.556834
8.26222,-2.4111125,-2.4222698
8.22075,-2.191206,-2.2851827
8.173158,-2.30188,-2.2986972
8.052747,-2.551195,-2.4223626
8.938496,-1.991904,-2.0502968
8.295316,-2.168759,-2.2558625
8.81389,-2.1588614,-2.1302142
8.2804165,-2.276225,-2.1552608
8.551454,-2.1186354,-2.0942538
8.425653,-2.2869198,-2.365339
8.012201,-2.470841,-2.45968
8.256966,-2.263202,-2.4431093
8.151177,-2.4513175,-2.3252292
8.160489,-2.2742233,-2.2768705
8.632095,-2.0843804,-2.1338131
8.553388,-2.030774,-2.006357
8.107182,-2.348648,-2.6279871
8.586352,-2.1211195,-2.0109847
8.44451,-2.217804,-2.2986395
8.226252,-2.2328913,-2.6523726
8.012545,-2.3609843,-2.3861854
9.002199,-2.0743985,-2.1250234
8.410062,-2.3006094,-2.1552598
8.642129,-2.0961936,-2.142882
8.202614,-2.2531838,-2.1994913
8.167113,-2.278841,-2.4045696
8.571988,-2.0539808,-2.0751905
8.349858,-2.195931,-2.1631722
8.359227,-2.257061,-2.5413482
8.604116,-2.126262,-2.2024004
8.342514,-2.1913552,-2.2740183
8.578008,-2.105159,-2.4614232
8.5428505,-2.1905694,-2.3356063
8.358203,-2.2370527,-2.2090902
8.098895,-2.2823033,-2.2362745
8.230483,-2.233417,-2.324935
8.52604,-2.2009234,-2.2778442
8.143146,-2.3238413,-2.363553
8.412141,-2.2572129,-2.214416
8.317241,-2.3667686,-2.4683526
8.872551,-2.0413408,-2.0341747
8.79343,-2.1045594,-2.1078608
8.140864,-2.3440158,-2.6368017
8.216998,-2.32371,-2.4684422
8.454371,-2.1666903,-2.3422523
8.187335,-2.4859023,-2.5842779
8.306033,-2.2498355,-2.3317916
8.307396,-2.1041472,-2.1642754
8.945348,-2.0505226,-1.9675163
8.407671,-2.3422747,-2.3424432
8.06264,-2.3865242,-2.501702
9.287928,-1.8856738,-1.7420108
8.389301,-2.1970217,-2.1086044
8.031297,-2.4870002,-2.597332
8.031224,-2.4605052,-2.7404337
8.039539,-2.6304183,-2.7375128
9.311626,-1.9711215,-1.6851884
8.140015,-2.2592397,-2.5086715
8.772449,-2.034114,-2.1011271
8.208685,-2.2805743,-2.3497443
8.045015,-2.379035,-2.3917134
8.231423,-2.2888916,-2.4447227
8.3749075,-2.3998175,-2.350766
8.153082,-2.2361808,-2.3129702
8.13225,-2.4363601,-2.5006015
8.522423,-2.1888897,-2.2230396
8.390649,-2.2304928,-2.2620091
8.093015,-2.3654,-2.4697914
8.177582,-2.3637848,-2.3977535
8.549247,-1.9908267,-2.0652702
8.210289,-2.2667997,-2.3499243
8.021478,-2.5830724,-2.5569856
8.621845,-2.124007,-2.154033
8.313579,-2.273294,-2.1834965
8.475977,-2.2379808,-2.2020116
8.334272,-2.1500883,-2.2531142
8.182648,-2.3608768,-2.769741
8.306219,-2.3224025,-2.354023
8.074052,-2.4157567,-2.5340638
8.114758,-2.3989782,-2.4304607
8.308601,-2.2669787,-2.2709415
8.590688,-2.1277707,-2.0999527
8.312662,-2.287435,-2.23743
8.073879,-2.3293774,-2.5099452
8.017695,-2.3559053,-2.4649763
8.096899,-2.3570356,-2.3842173
8.748209,-2.0940263,-2.0332763
8.047808,-2.340634,-2.3506222
8.098399,-2.3292947,-2.372895
8.13711,-2.4390893,-2.4972277
8.2131405,-2.488715,-2.5767279
8.286603,-2.454321,-2.437621
8.181236,-2.3364222,-2.4024491
8.601664,-2.182152,-2.402842
8.285122,-2.26171,-2.260924
8.191319,-2.3486965,-2.3110247
8.02594,-2.4979517,-2.3617249
8.342681,-2.4205523,-2.536231
8.447135,-2.1544497,-2.172863
8.525865,-2.2893436,-2.2299206
9.101584,-1.9181376,-1.8921655
8.298714,-2.2239068,-2.2336128
8.195311,-2.2392223,-2.324253
8.572718,-2.1265433,-2.1552086
8.450579,-2.2022398,-2.1775148
8.207575,-2.3409514,-2.3169672
8.549547,-2.1067283,-1.9230173
8.296293,-2.1525493,-2.2604077
8.467513,-2.235934,-2.2068677
8.25389,-2.4191663,-2.4898746
8.159457,-2.3293293,-2.3898718
8.2839365,-2.308693,-2.361107
8.126681,-2.3410184,-2.3640313
8.502355,-2.074737,-2.1238468
8.071275,-2.2443762,-2.3221645
8.54733,-2.2104573,-2.3374739
8.577973,-2.0951946,-2.097591
8.771379,-2.1441817,-2.3216941
8.474167,-2.195574,-2.1659787
8.536648,-2.1322782,-2.0589626
8.37205,-2.151694,-2.6837597
8.605794,-2.1746712,-2.0984006
8.83053,-2.0333831,-1.9769576
8.4613085,-2.2448177,-2.2531154
8.206658,-2.2567353,-2.3724174
8.472265,-2.2080297,-2.197335
8.193944,-2.2560978,-2.2630215
8.43252,-2.1085422,-2.1421003
8.044985,-2.2720706,-2.6235683
8.443882,-2.1530516,-2.1834621
8.203743,-2.3939273,-2.3974733
8.227381,-2.4677093,-2.6098228
8.355152,-2.3209069,-2.4960833
8.091024,-2.4812021,-2.6741107
8.362807,-2.2709453,-2.290722
8.319774,-2.281963,-2.2090738
8.094004,-2.2709527,-2.3567343
8.338055,-2.3545976,-2.2954705
9.202137,-1.9273559,-1.6798241
8.2245035,-2.360133,-2.5194466
8.437366,-2.373145,-2.4976988
8.89206,-1.9787456,-1.9683748
8.050057,-2.3969436,-2.465947
8.49047,-2.0872972,-2.1562808
8.10135,-2.391197,-2.3904634
8.519792,-2.1713963,-2.1430779
8.868728,-2.0095036,-2.0226512
8.366408,-2.1456041,-2.2272425
9.10064,-1.8994702,-1.9492968
8.285535,-2.3367927,-2.5112882
8.038653,-2.4096014,-2.3713424
8.2415,-2.3551936,-2.5896292
8.293222,-2.2716353,-2.3644245
8.074218,-2.4550228,-2.6858246
8.400927,-2.1908734,-2.2642121
8.054136,-2.3810074,-2.879016
8.794784,-2.0838401,-2.0348089
8.091738,-2.3934426,-2.5765958
8.09262,-2.3492298,-2.4435525
8.155304,-2.2932658,-2.3077793
8.386594,-2.3387752,-2.2731411
8.228489,-2.4249332,-2.4620166
8.053982,-2.3026538,-2.2426152
8.230873,-2.4622376,-2.587953
8.621389,-2.0922394,-2.1042736
8.806627,-2.0741458,-1.9563817
8.567647,-2.2186475,-2.1888545
8.09855,-2.3547382,-2.51054
8.4045515,-2.2903283,-2.3780951
8.195601,-2.3775206,-2.5197368
8.144228,-2.3419654,-2.4551787
8.442276,-2.2521842,-2.159607
8.313896,-2.181903,-2.2096415
8.136395,-2.3538904,-2.5409482
8.476615,-2.1655085,-2.195781
8.327424,-2.2919908,-2.4619482
8.491711,-2.2493453,-2.5258746
8.286193,-2.2140486,-2.2223117
8.406325,-2.1992633,-2.1598887
8.67287,-2.060461,-2.0837762
8.185484,-2.1821325,-2.3206654
8.866537,-1.845795,-1.7830887
8.100718,-2.348431,-2.5934873
8.542147,-2.2074678,-2.0272202
8.169779,-2.263664,-2.2632308
8.065072,-2.3673644,-2.368489
8.000703,-2.414515,-2.6103685
8.338373,-2.197892,-2.096349
8.359249,-2.1667047,-2.21756
8.066806,-2.2392972,-2.1750338
8.264013,-2.3724988,-2.6593692
8.575203,-2.127795,-2.1102586
8.4309025,-2.141537,-2.1723788
8.08528,-2.30615,-2.2475238
8.231604,-2.357516,-2.4075255
8.179763,-2.2309337,-2.356
8.150089,-2.3171017,-2.3520296
8.191373,-2.3534203,-2.3746467
8.499077,-2.0719395,-2.095052
8.305845,-2.261499,-2.2536337
8.385591,-2.2802243,-2.4168627
8.341549,-2.077897,-2.1017888
8.42134,-2.165593,-2.2042413
8.097688,-2.5079038,-2.4563498
8.535224,-2.105122,-2.1672916
8.060486,-2.4939408,-2.6700156
8.691677,-2.0426407,-2.1894422
8.45265,-2.2091205,-2.2564938
8.333464,-2.3018515,-2.3847597
8.073969,-2.3952596,-2.640215
8.272424,-2.2925892,-2.492845
8.329994,-2.2168171,-2.2293396
8.699666,-2.209438,-2.2647011
8.246351,-2.2404354,-2.3412492
8.099087,-2.3456585,-2.5035605
8.042742,-2.4728644,-2.5886228
8.557535,-2.1707423,-2.1548796
8.508362,-2.2237415,-2.2811117
9.24271,-1.9595361,-1.6272022
8.478933,-2.1941473,-2.2572393
8.456603,-2.1436162,-2.229381
8.441964,-2.1746662,-2.285172
8.400899,-2.2038827,-2.2745996
8.095458,-2.328695,-2.3248992
8.410832,-2.21216,-2.1923933
8.047302,-2.335612,-2.3490453
8.366796,-2.2197962,-2.1669428
8.354326,-2.3019724,-2.4102457
8.648855,-2.0489101,-2.1455698
8.384671,-2.2127006,-2.2184536
8.044309,-2.474723,-2.2882113
8.623475,-2.2472336,-2.2426975
8.576144,-2.1301992,-2.112345
8.238809,-2.2117925,-2.2419567
8.538272,-2.209855,-2.2797937
8.519357,-2.1412382,-2.224775
8.243979,-2.2778394,-2.217738
8.202817,-2.2451758,-2.3104823
8.096828,-2.4334872,-2.6127188
8.781242,-2.0846014,-2.1330216
8.582091,-2.1148543,-2.0787215
8.179573,-2.392214,-2.302263
8.4072275,-2.1756895,-2.244401
8.150566,-2.277011,-2.2126753
8.143362,-2.3260658,-2.4736307
8.423021,-2.1790197,-2.2283401
8.827489,-1.9612415,-1.8137578
8.126823,-2.398458,-2.67884
8.3934555,-2.1675563,-2.0580714
8.039095,-2.377973,-2.7287066
8.083764,-2.394308,-2.3619494
8.270552,-2.3068292,-2.442077
8.118179,-2.4156423,-2.2679958
8.319559,-2.2347338,-2.2158341
8.514106,-2.1534224,-2.0709326
8.479555,-2.0933647,-2.2900953
8.256391,-2.3698757,-2.5330858
8.307078,-2.2217107,-2.345098
8.170424,-2.3547447,-2.446888
8.269214,-2.2372792,-2.2230709
8.221646,-2.3210115,-2.3922
8.285914,-2.2794714,-2.5636153
8.361098,-2.25778,-2.3882828
8.393812,-2.2528565,-2.4345725
8.239649,-2.2823594,-2.3517184
8.428515,-2.171791,-2.1125278
8.2583475,-2.2152352,-2.1241398
8.408349,-2.226872,-2.3274386
8.676527,-2.085646,-2.0400255
8.318817,-2.2516696,-2.3700645
8.905587,-2.0689876,-2.026856
8.104912,-2.3334305,-2.5569766
8.244156,-2.2820175,-2.4221542
8.054704,-2.4028475,-2.416589
8.09483,-2.306103,-2.4662166
8.367321,-2.2627091,-2.3116558
8.597025,-2.120872,-2.052921
8.383966,-2.1656878,-2.2383518
8.260746,-2.311688,-2.4541423
8.007475,-2.4721653,-2.795513
8.453056,-2.2276611,-2.3123913
8.058155,-2.378564,-2.3407288
8.258976,-2.3697212,-2.5265288
8.60718,-2.0572176,-2.0810194
8.056617,-2.3637848,-2.4551237
8.765939,-2.072419,-2.0635948
8.618741,-2.0052934,-2.0607433
8.427481,-2.1898036,-2.1125653
8.174178,-2.355712,-2.5253785
8.311589,-2.2732944,-2.2548175
9.032223,-1.9698069,-1.830434
8.056512,-2.2742867,-2.2796414
8.263797,-2.284627,-2.5235484
8.017133,-2.4866595,-2.5743053
8.671747,-2.1071925,-2.0224621
8.248828,-2.331443,-2.5624232
8.246658,-2.3446808,-2.3892062
9.090831,-1.9714724,-1.8438805
8.293429,-2.2523854,-2.3212602
8.43116,-2.1197007,-2.176057
8.09866,-2.5474498,-2.8704967
8.173733,-2.2910695,-2.4336135
8.056423,-2.4611368,-2.3585336
8.47694,-2.25257,-2.3079982
8.062236,-2.4594216,-2.3840272
8.443909,-2.214029,-2.3340511
9.0397,-2.0076435,-1.8311993
8.201616,-2.2957125,-2.2542922
8.784029,-2.01113,-2.1232357
8.513151,-2.174958,-2.273402
8.032261,-2.3780622,-2.4452138
8.226556,-2.2226555,-2.3161416
8.421528,-2.1766243,-2.2997532
8.309107,-2.2787106,-2.580977
8.649941,-2.2241263,-2.392197
8.023584,-2.404457,-2.504614
8.494884,-2.2143173,-2.0926416
8.238089,-2.3312347,-2.3479342
8.145077,-2.4322748,-2.4637308
8.556607,-2.0928304,-2.1251621
8.155933,-2.4595976,-2.5001833
8.188431,-2.2430303,-2.2488213
8.605938,-2.1166465,-2.0893452
8.529129,-2.1296666,-2.1755402
8.932053,-1.9912783,-1.8823302
8.189632,-2.3398998,-2.7029903
8.050993,-2.3953073,-2.428482
8.176054,-2.2384925,-2.301266
8.127589,-2.4610734,-2.627564
8.011654,-2.3540564,-2.2449477
8.231155,-2.2857995,-2.2996075
8.111889,-2.3221962,-2.605649
8.388215,-2.1059983,-2.1448503
8.442391,-2.213699,-2.4491017
8.191351,-2.356081,-2.5391598
8.6084795,-2.1863477,-2.2539737
8.070201,-2.3019686,-2.4716706
8.288212,-2.3252146,-2.3670886
8.437673,-2.2053351,-2.2671568
8.031584,-2.3173575,-2.4007492
8.469825,-2.2659247,-2.243116
8.240354,-2.2493486,-2.2779553
8.530937,-2.2550654,-2.2866921
8.069393,-2.287039,-2.7432477
8.4023,-2.1782963,-2.4406428
8.05192,-2.3381717,-2.3148186
8.622944,-2.1913352,-2.160515
8.026453,-2.3840344,-2.3863018
8.396788,-2.2251613,-2.246922
8.376406,-2.1675813,-2.232162
8.256972,-2.4259706,-2.5896463
8.486378,-2.2226808,-2.4266272
8.566157,-2.114058,-2.1565087
8.268323,-2.2637212,-2.3646533
8.44576,-2.2557752,-2.3230186
8.248311,-2.243032,-2.2460265
8.462497,-2.1250699,-2.1446505
8.287767,-2.3772984,-2.4418085
8.027077,-2.5219307,-2.7633677
8.4617,-2.1656327,-2.1921937
8.131242,-2.373576,-2.5120606
8.534001,-2.2452338,-2.2568383
8.143231,-2.2389789,-2.3321834
8.5284605,-2.1479068,-2.0956364
8.212573,-2.3138154,-2.3479755
8.27599,-2.454257,-2.4037766
8.060574,-2.2346377,-2.149942
8.09297,-2.388349,-2.4097483
8.032493,-2.401102,-2.6697173
8.707531,-2.0477848,-2.040084
8.388685,-2.225309,-2.1237545
8.488946,-2.1474254,-2.1520107
8.240883,-2.2405436,-2.351784
8.577612,-2.081062,-1.9977238
8.187505,-2.3449476,-2.4372199
8.108413,-2.4012427,-2.4373794
8.460195,-2.1952379,-2.1132433
8.293736,-2.2849119,-2.5679908
8.367668,-2.2436182,-2.3843753
8.259871,-2.1888459,-2.3164926
8.111913,-2.4579103,-2.547987
8.907418,-1.9962554,-1.9072449
8.382947,-2.3455505,-2.3615832
8.794771,-2.0610607,-2.0461564
8.417526,-2.212108,-2.1953976
8.417342,-2.1748042,-2.3233397
8.274951,-2.2015755,-2.0482173
8.132047,-2.2954087,-2.391515
8.022064,-2.30901,-2.3535964
8.304332,-2.286557,-2.2465947
8.064366,-2.6208305,-2.7661674
8.22511,-2.2449112,-2.311478
8.035691,-2.3581648,-2.4043632
8.719606,-2.04168,-2.0167549
8.392269,-2.224585,-2.431376
8.183531,-2.2066884,-2.1549478
8.143852,-2.339825,-2.4515378
8.134237,-2.367378,-2.450981
8.580272,-2.194053,-2.1007202
8.160714,-2.3593028,-2.1373084
8.180476,-2.3369906,-2.3597903
8.235628,-2.3971014,-2.4893498
8.781493,-2.1402094,-2.244124
8.275375,-2.387179,-2.3589878
8.4534235,-2.2007585,-2.229229
8.393442,-2.2296596,-2.2944703
8.340759,-2.27943,-2.0930293
8.112887,-2.416439,-2.3210511
8.27722,-2.311811,-2.206993
8.375239,-2.1338844,-2.0514836
8.014953,-2.3275836,-2.4196618
8.090227,-2.3573997,-2.3645666
8.228877,-2.3667662,-2.3261335
8.505305,-2.132199,-2.1534886
8.104146,-2.4473324,-2.6265492
8.038117,-2.3984053,-2.286386
8.642561,-2.1336966,-2.164417
8.291592,-2.2175941,-2.1727674
8.273173,-2.3061752,-2.31001
8.166093,-2.3415854,-2.433675
8.060737,-2.5271666,-2.746384
8.528713,-2.11999,-2.1432767
8.131684,-2.320621,-2.2501512
8.396142,-2.2397614,-2.243333
8.196386,-2.309137,-2.480854
8.081979,-2.259946,-2.39512
8.037618,-2.5070086,-2.6633644
8.2266035,-2.395566,-2.3391516
8.069993,-2.469021,-2.5123587
8.186845,-2.2666283,-2.345911
8.292099,-2.2397878,-2.3054926
8.029303,-2.3938901,-2.403143
8.127142,-2.3301797,-2.489482
8.378157,-2.26516,-2.244618
8.435321,-2.29217,-2.3703144
8.107761,-2.3547428,-2.428514
8.746261,-2.1312575,-2.2572732
8.070026,-2.3867776,-2.4570885
8.164099,-2.3141983,-2.450716
8.262395,-2.2054036,-2.2576935
8.353653,-2.199454,-2.1377144
8.012421,-2.381791,-2.4848545
8.068194,-2.460233,-2.57825
8.401181,-2.1315975,-2.1694145
8.200905,-2.3089373,-2.3634853
8.587575,-2.049053,-2.0745096
8.646912,-2.1080775,-2.0878742
8.090175,-2.3885944,-2.3439195
8.516629,-2.1879468,-2.0968359
9.305304,-1.8855027,-1.9019125
8.080301,-2.4651341,-2.4577487
8.905458,-2.0875812,-2.1135314
8.002932,-2.4734018,-2.7161734
8.34415,-2.1795342,-2.2053967
8.131405,-2.3593132,-2.3459594
8.284367,-2.1764944,-2.5298216
8.147229,-2.3949726,-2.3937018
8.116201,-2.3159602,-2.2645206
8.346198,-2.2709846,-2.336367
8.367602,-2.2950222,-2.4610715
8.176759,-2.2819388,-2.3292441
8.122646,-2.2805922,-2.395941
8.003353,-2.369403,-2.2250142
8.032147,-2.483138,-2.7460942
8.651845,-2.2301114,-2.169484
8.1100645,-2.5384405,-2.588358
8.4746685,-2.1965902,-2.2528052
8.214364,-2.344722,-2.2761207
8.009504,-2.465653,-2.749258
8.509925,-2.195134,-2.2025166
8.19931,-2.5021603,-2.5644493
8.791503,-2.0373323,-2.0753639
8.215613,-2.24684,-2.3312373
8.055073,-2.364448,-2.3706415
8.089003,-2.3041723,-2.4424553
8.19725,-2.24132,-2.2289078
8.344493,-2.303333,-2.407963
8.191543,-2.374079,-2.4689906
8.280527,-2.2576654,-2.2870793
8.680201,-2.047503,-2.1027577
8.076394,-2.347376,-2.497234
8.578047,-2.048316,-2.0505881
9.168854,-1.9725006,-1.707845
8.543711,-2.117256,-2.1001961
8.458569,-2.2128088,-2.2700217
8.220262,-2.1519415,-2.0897205
8.19136,-2.2884429,-2.3684998
8.304419,-2.4071264,-2.413242
