SubhaloID,StellarMass,GasMass,SFR,GasMetallicity,StarMetallicity
449972,94349010000.0,168158890000.0,8.95881,0.023240898,0.02250927
450046,57921753000.0,171971640000.0,2.2192845,0.014980662,0.019301813
450126,65316078000.0,185623480000.0,4.0917716,0.013950882,0.021632273
450177,49622320000.0,73180490000.0,1.3969799,0.010885373,0.026829535
450265,62919115000.0,180040550000.0,0.50096166,0.010714992,0.021026978
450420,63323394000.0,86972130000.0,0.019756077,0.013941096,0.023317218
450493,68912550000.0,129578795000.0,1.3774185,0.010435685,0.0216381
450593,48238064000.0,125775890000.0,0.5729153,0.008561509,0.024597289
450767,74182120000.0,130067760000.0,2.158887,0.019296795,0.023404388
450849,89729230000.0,125983834000.0,1.8263329,0.021402914,0.021494078
451005,84525460000.0,33125415000.0,0.06960064,0.01990027,0.022801127
451090,78880240000.0,67398000000.0,0.0126685435,0.017316448,0.02534302
451323,76709320000.0,110566785000.0,0.33762482,0.021651959,0.022133557
451410,65153786000.0,142782140000.0,2.939602,0.021053825,0.021128554
451503,42319204000.0,29615995000.0,0.021614851,0.010494782,0.026183354
451626,47470540000.0,207487400000.0,9.1837635,0.024054255,0.022641541
451807,74610290000.0,93669580000.0,1.2655444,0.016602945,0.019628461
451860,58449183000.0,60749746000.0,0.006123696,0.013106393,0.023128318
451961,62974644000.0,190085710000.0,4.333949,0.014204989,0.022730382
452279,81402910000.0,98830560000.0,0.86922795,0.017647164,0.022024184
452357,63681806000.0,79227625000.0,2.2861269,0.027242078,0.025822341
452395,54885560000.0,155726350000.0,7.172883,0.01613809,0.022092668
452577,48310490000.0,156740940000.0,4.926448,0.030032402,0.024212899
452651,54043865000.0,183403800000.0,0.21229196,0.015625015,0.02289153
452839,67145945000.0,99755640000.0,0.6122888,0.014830828,0.021793133
452895,62520840000.0,146694770000.0,0.0096428115,0.015465984,0.02513699
453081,77280310000.0,170408280000.0,9.9790945,0.022471586,0.022591382
453134,77811020000.0,84191070000.0,1.854179,0.01645838,0.023494147
453231,53218150000.0,77720180000.0,0.026975889,0.012586563,0.025183858
453313,62441415000.0,141041120000.0,6.507198,0.015694909,0.01913999
453393,57685310000.0,149618900000.0,1.7929537,0.014209993,0.020517135
453526,70754300000.0,76520020000.0,0.27807787,0.017218715,0.0220189
453961,52041814000.0,162561410000.0,5.5656996,0.021330474,0.023369186
454015,29095342000.0,166962600000.0,4.4320383,0.017430909,0.02096251
454074,63916216000.0,166375490000.0,0.11585879,0.013038251,0.024328165
454306,67465425000.0,153460160000.0,4.072193,0.019193843,0.020565609
454376,50485326000.0,81131990000.0,0.920233,0.011858206,0.025065225
454462,50051514000.0,180356100000.0,3.8622355,0.02600635,0.023888927
454539,56949620000.0,146132420000.0,1.7620413,0.0150002455,0.020012507
454633,52724777000.0,74237730000.0,0.012196761,0.012345341,0.021244626
454729,76423094000.0,57313624000.0,0.054333907,0.013263086,0.02072013
454898,83537610000.0,89915370000.0,0.10889097,0.013984414,0.021067437
454963,41329030000.0,71914570000.0,0.4856909,0.012364357,0.025020551
455058,32712425000.0,131277150000.0,1.5082887,0.020093225,0.019403677
455198,64390690000.0,177218750000.0,6.0937343,0.013050814,0.01863186
455258,68604154000.0,89260650000.0,0.30718958,0.01424983,0.023859821
455335,44724474000.0,177993170000.0,5.2565145,0.023401251,0.019843617
455413,46080745000.0,170011840000.0,0.13822411,0.014352248,0.026895428
455857,50340123000.0,144764700000.0,1.5692257,0.01200294,0.025256138
455957,60894835000.0,167646670000.0,2.7354584,0.018070137,0.021127798
456014,52118540000.0,92745015000.0,0.11701131,0.014482896,0.024299534
456114,41502210000.0,85312650000.0,0.08450371,0.00758449,0.02656177
456168,48243765000.0,207700200000.0,12.935964,0.017110588,0.019392814
456456,58620162000.0,126956945000.0,3.2251785,0.015182752,0.018946666
456538,87417020000.0,79934790000.0,0.030811606,0.01609084,0.024103062
456584,46709480000.0,225092550000.0,4.0434937,0.024060577,0.018328415
456725,69732370000.0,121114680000.0,0.44579226,0.013370434,0.01975015
457000,68818090000.0,55779176000.0,0.24123716,0.0116068665,0.02115394
457086,27569811000.0,177922330000.0,2.6112823,0.02348635,0.022799617
457169,95538640000.0,78371670000.0,1.5891669,0.016236048,0.024860166
457227,44537426000.0,134786400000.0,1.9298658,0.01613179,0.019474301
457296,35493753000.0,98325200000.0,0.08926917,0.006474038,0.021933228
457514,80701350000.0,48512606000.0,0.008211878,0.013584832,0.020576034
457604,66755720000.0,93915380000.0,0.02644607,0.016894417,0.023048814
457697,31109014000.0,92629475000.0,3.1664696,0.022556325,0.021788098
457871,80898480000.0,60650740000.0,0.8460005,0.018139971,0.024105407
457931,42277155000.0,197535800000.0,3.2683585,0.027513167,0.025171423
457998,34276162000.0,201974530000.0,7.2844067,0.019125838,0.017066786
457999,30316638000.0,18605484000.0,4.0613947,0.021510465,0.022379797
458028,60521628000.0,80393080000.0,0.1364205,0.010566868,0.02033558
458111,28693731000.0,153089060000.0,3.025044,0.015304571,0.015317262
458231,70124180000.0,77908290000.0,0.35119528,0.0145571185,0.027065096
458302,43652747000.0,126258900000.0,0.7868083,0.012661987,0.02265423
458447,58906550000.0,136619140000.0,0.027455281,0.012510822,0.02414367
458509,38318363000.0,39842610000.0,0.001244355,0.008910696,0.024621129
458604,88970240000.0,83288990000.0,0.4585847,0.016323686,0.02344667
458722,35302875000.0,125039670000.0,3.8123472,0.023466462,0.019558076
458945,36466557000.0,135997760000.0,2.8753645,0.018636322,0.021312537
459020,60571177000.0,94241700000.0,0.99753463,0.012152082,0.02351008
459243,60702147000.0,79616440000.0,0.002232188,0.014202425,0.027210077
459244,38210114000.0,8294920700.0,0.15350908,0.01093975,0.019280387
459394,44036534000.0,96890890000.0,1.495694,0.012843925,0.023540584
459518,30033190000.0,14032592000.0,3.148872,0.026992608,0.023977106
459576,47166420000.0,27910343000.0,0.0032862748,0.009661231,0.02351855
459786,49147646000.0,51853620000.0,0.1309794,0.011194491,0.023241278
459850,67280940000.0,159705870000.0,6.113864,0.023424681,0.02666589
459959,73125410000.0,104118665000.0,2.2363307,0.017805219,0.021479713
460008,45776994000.0,98736290000.0,2.1773934,0.0079131415,0.025776094
460117,65847124000.0,74012310000.0,0.4793558,0.014375705,0.021438297
460193,35422270000.0,80994380000.0,0.002293338,0.010904581,0.022985876
460273,71361550000.0,98368100000.0,0.29213434,0.020999692,0.022303814
460526,50059907000.0,73717910000.0,0.6434039,0.016780328,0.022863284
460692,65881977000.0,149824000000.0,5.115525,0.012424345,0.023927514
460746,86010980000.0,77641245000.0,2.251246,0.016728995,0.025230415
460823,61929345000.0,100490805000.0,0.52512234,0.011492524,0.018608235
460888,53496414000.0,79630640000.0,0.63537097,0.0112839695,0.02411735
461038,58072480000.0,61778480000.0,0.0026389472,0.009012389,0.022794966
461136,77303276000.0,66673030000.0,0.5555205,0.015705949,0.022029737
461202,50166360000.0,129997840000.0,1.409284,0.020257508,0.01886805
461283,51876610000.0,137702930000.0,1.4332385,0.025253177,0.023096794
461364,57728844000.0,42581920000.0,0.1345625,0.009581683,0.02218753
461521,26627377000.0,206792180000.0,4.7562213,0.016430462,0.020270357
461609,60076028000.0,142132700000.0,3.9324267,0.025620788,0.023456877
461667,50559775000.0,176356590000.0,10.350819,0.023464823,0.024022274
461806,60656275000.0,172761280000.0,6.935433,0.021838289,0.021021754
461864,48519344000.0,174794740000.0,2.3436673,0.024421608,0.02226648
462010,47229690000.0,133346280000.0,0.7042431,0.010214366,0.021079618
462077,77585120000.0,82636790000.0,0.7001732,0.020571953,0.021335587
462141,46926287000.0,128969570000.0,1.2362276,0.0120046865,0.02081699
462189,54712390000.0,195151680000.0,0.49624896,0.016749937,0.023277147
462323,30522010000.0,161540880000.0,2.397378,0.032453023,0.023254473
462481,38526513000.0,108559310000.0,4.314975,0.027329836,0.020744989
462564,82523980000.0,82868860000.0,0.59253347,0.020478178,0.021664117
462631,74295380000.0,88492210000.0,0.22276714,0.021335423,0.024840072
462775,48519283000.0,170669000000.0,6.5728927,0.02372025,0.022497892
463062,29869312000.0,188465820000.0,2.5944476,0.02141658,0.021444375
463139,35422114000.0,52717830000.0,0.38462174,0.011840219,0.020443821
463233,63361655000.0,113201504000.0,3.076047,0.020909557,0.02345765
463395,52743807000.0,145603820000.0,1.002691,0.013875124,0.020620627
463453,56683614000.0,86495830000.0,0.5579571,0.010874262,0.022316096
463521,39851630000.0,115875300000.0,1.9513618,0.009305515,0.020634009
463649,36956623000.0,184417300000.0,3.1296926,0.027158627,0.020504875
463894,41525340000.0,164250960000.0,4.6395564,0.020097703,0.025679328
463958,48971506000.0,166262820000.0,1.0148156,0.0135891335,0.026286187
464110,56198582000.0,77076230000.0,0.06231389,0.014234536,0.019898275
464247,65846497000.0,121974880000.0,1.3888392,0.020966543,0.021507705
464422,49407370000.0,102391235000.0,1.1264584,0.016119378,0.02157091
464576,29438620000.0,148048760000.0,4.039122,0.02577989,0.018626405
464669,31912524000.0,148316390000.0,0.10083132,0.0079887835,0.025614755
464742,61296380000.0,129307795000.0,6.3616443,0.016531965,0.022052877
464894,78442700000.0,44919423000.0,0.03209023,0.011076451,0.022901107
464936,39926264000.0,181883670000.0,2.7078462,0.019556854,0.021031562
465080,62883578000.0,37232750000.0,0.0010323515,0.009197122,0.022311525
465136,87014370000.0,48098730000.0,0.13644928,0.019677393,0.026457803
465284,36941080000.0,126561300000.0,0.9647356,0.0140424,0.02566924
465320,73187080000.0,32242364000.0,0.0004274391,0.012707557,0.023826417
465361,45395350000.0,176498660000.0,2.132091,0.020428011,0.022347884
465548,62172070000.0,121428386000.0,2.5944195,0.012313921,0.023290437
465764,25988506000.0,159023300000.0,2.5106788,0.02190524,0.022073016
466265,30906978000.0,117384675000.0,2.8651206,0.017792746,0.020095674
466387,81348125000.0,108679810000.0,4.945522,0.02690017,0.023359556
466436,52776423000.0,167816760000.0,6.5553145,0.020739567,0.024989368
466599,37246590000.0,105444794000.0,5.6215,0.022141978,0.022128906
466694,44937160000.0,88094830000.0,1.9079496,0.014976395,0.022076832
466746,72840700000.0,100479880000.0,1.1740634,0.01627083,0.022574365
466801,39084070000.0,59962250000.0,0.5504679,0.012172286,0.024899643
466894,56720610000.0,77089235000.0,0.3913821,0.014141732,0.020802144
466958,63433187000.0,87213090000.0,0.26465106,0.021370187,0.0252444
467011,77500600000.0,59912884000.0,0.0142266555,0.012695149,0.02187961
467127,38606516000.0,176612260000.0,1.3820537,0.020817913,0.022203362
467212,49344676000.0,136101510000.0,8.352902,0.02144205,0.022828748
467256,72036880000.0,63764710000.0,0.006244647,0.0067798556,0.02539661
467445,40743730000.0,169434970000.0,0.6649298,0.030602958,0.024000335
467575,52093235000.0,130450964000.0,2.9824917,0.016211493,0.021131124
467628,37042106000.0,165446000000.0,7.7160335,0.016863655,0.021016097
467740,39911200000.0,123786040000.0,1.5265596,0.010898642,0.022875935
467798,53975556000.0,108634685000.0,4.57825,0.023260295,0.019596612
467871,56801894000.0,136267700000.0,3.268637,0.019969435,0.0176513
467919,62967910000.0,36400538000.0,0.0019273787,0.008509277,0.024308084
468006,57753360000.0,87732730000.0,3.5972383,0.018967684,0.025318895
468064,70995770000.0,43486642000.0,0.06049219,0.018184684,0.022344485
468168,41844466000.0,131488555000.0,3.512796,0.012106698,0.024265056
468251,61473698000.0,129551570000.0,3.8658156,0.012397644,0.021050999
468318,35360915000.0,126435390000.0,0.06459285,0.012690068,0.026327018
468450,40007455000.0,92592144000.0,1.3312517,0.02518038,0.023496045
468508,40525357000.0,169097120000.0,1.5255209,0.020735528,0.018517837
468590,62106570000.0,173712920000.0,2.960554,0.024857033,0.020503439
468695,51680640000.0,108891830000.0,0.46327195,0.012748314,0.026016504
468759,40223695000.0,178811200000.0,6.7490864,0.014813102,0.019093158
468817,54234812000.0,115359540000.0,5.5569787,0.010282322,0.02074334
468921,85552300000.0,112462070000.0,2.6280324,0.023527304,0.02302348
468967,35887022000.0,159344020000.0,2.964121,0.015384235,0.019886894
469102,52155320000.0,146750880000.0,1.664996,0.012796358,0.021480806
469204,38959104000.0,150367580000.0,5.430448,0.020746423,0.021617992
469265,73187180000.0,97761436000.0,2.1211152,0.015246509,0.02296021
469315,49253220000.0,176862660000.0,6.0061245,0.017757371,0.020688472
469377,56413905000.0,106125480000.0,0.5694478,0.011310231,0.023686076
469438,81192380000.0,85207745000.0,1.0206969,0.016557587,0.021808868
469464,67385004000.0,106295470000.0,3.3368964,0.016285677,0.021581892
469657,71254710000.0,60205610000.0,0.5834741,0.02094629,0.023115302
469705,34983543000.0,77222420000.0,0.06575694,0.0058880975,0.024278626
469740,59075936000.0,91767010000.0,0.3825805,0.01231427,0.02251785
469879,65182560000.0,80697620000.0,1.8347094,0.018943317,0.02116758
469930,79235334000.0,123918295000.0,1.9074823,0.02420806,0.024409452
470060,34944740000.0,182331600000.0,3.1690729,0.020843819,0.021864342
470178,66446690000.0,25667980000.0,0.027745904,0.017349124,0.019522877
470252,48513794000.0,37086708000.0,0.001656573,0.012650986,0.021768
470322,46813168000.0,160650670000.0,5.010616,0.021696433,0.018599173
470380,45377626000.0,179680000000.0,1.9924933,0.018992841,0.020437019
470617,63705174000.0,141004600000.0,16.058464,0.025969232,0.023263332
470679,39195770000.0,83394600000.0,0.831571,0.014215366,0.024371492
470728,25190674000.0,171458150000.0,3.178282,0.016431434,0.017475516
470950,43650793000.0,182113980000.0,3.0897388,0.015229883,0.02040334
471006,46327108000.0,152776520000.0,5.042144,0.026577555,0.02612141
471109,67890170000.0,79319980000.0,0.88619614,0.019526158,0.024033397
471161,25314812000.0,126565786000.0,3.5731354,0.02001298,0.019353963
471219,38028616000.0,125507576000.0,0.6033905,0.030200172,0.020840747
471358,36347916000.0,163532800000.0,15.783426,0.010860487,0.018221844
471420,73520030000.0,53841690000.0,0.58060366,0.01862506,0.02299324
471468,48679485000.0,128927830000.0,1.2068344,0.040953584,0.022833163
471591,55288447000.0,99963770000.0,1.2198883,0.014734115,0.019919928
471665,50351174000.0,155546160000.0,9.543292,0.023721345,0.023479613
471740,33325136000.0,163626570000.0,7.5500383,0.019336773,0.020025846
471857,96988650000.0,60823340000.0,1.1710469,0.019713495,0.023031821
471901,27462988000.0,156253850000.0,9.281778,0.0150716705,0.018993394
472362,68552004000.0,59464196000.0,0.5487259,0.012124426,0.027066989
472418,45123670000.0,152025330000.0,0.385171,0.020222139,0.02472569
472457,52744864000.0,162160160000.0,5.6310744,0.018380022,0.020515475
472499,62187040000.0,102488195000.0,2.4813967,0.016489403,0.02300637
472747,30731680000.0,119417060000.0,0.338245,0.0057689543,0.02515834
472824,39350530000.0,132315450000.0,6.8240256,0.02231198,0.020542426
472884,40566424000.0,151139700000.0,5.972753,0.02471498,0.0266305
473004,49177793000.0,154699900000.0,3.227712,0.022734847,0.02276603
473055,39955018000.0,158981080000.0,3.1970353,0.02461883,0.026077427
473287,41163910000.0,118616250000.0,0.54894686,0.014134541,0.0213007
473349,48048280000.0,79478440000.0,1.0964425,0.018939178,0.021089843
473420,33279785000.0,167916490000.0,24.549164,0.017736012,0.018347243
473471,47502574000.0,158339150000.0,8.002631,0.026509427,0.023512077
473514,43404860000.0,141702580000.0,9.369363,0.020456282,0.018103437
473641,78928180000.0,62712414000.0,1.6945634,0.020717982,0.021450965
473676,36410150000.0,147000380000.0,4.2406363,0.01721817,0.023240555
473753,31922570000.0,135542650000.0,5.7082906,0.020740299,0.022495259
473898,47892940000.0,151258050000.0,7.026308,0.021215735,0.021292046
474061,41462292000.0,142694020000.0,2.3108077,0.012721122,0.022976702
474127,64761630000.0,101517210000.0,2.661423,0.01697367,0.026907159
474170,58253970000.0,55565447000.0,0.018234164,0.01660824,0.019672764
474204,65108040000.0,85915670000.0,0.6467935,0.017807191,0.023123477
474231,70915130000.0,71021520000.0,1.1170382,0.020113917,0.021684896
474271,42159830000.0,162679850000.0,2.206304,0.017749596,0.02194171
474321,29003477000.0,56981983000.0,2.9787242,0.019068697,0.017067095
474377,45551866000.0,115413650000.0,2.969553,0.010421202,0.022600438
474437,39432780000.0,129292810000.0,0.30176878,0.019747388,0.021341814
474505,45536540000.0,99875684000.0,1.488698,0.012728595,0.026403565
474569,37364486000.0,96901630000.0,1.5654651,0.028034845,0.022177085
474623,52167193000.0,140086360000.0,3.3088958,0.019343061,0.021565318
474813,59135218000.0,139732880000.0,6.344844,0.029197022,0.021415377
474860,28261170000.0,164143190000.0,2.028024,0.017561127,0.023788003
474918,45503560000.0,155077870000.0,5.719466,0.017306088,0.022543974
474979,44490030000.0,133697890000.0,3.0624583,0.018950019,0.02083682
475020,49045037000.0,138047300000.0,2.8249528,0.023352772,0.022534572
475098,45603398000.0,59060367000.0,0.7899258,0.015785206,0.023189554
475220,35586310000.0,131922590000.0,14.954919,0.020406213,0.022560427
475293,32600992000.0,31458918000.0,0.0032735693,0.017192446,0.023817463
475440,25141412000.0,140980600000.0,4.1462374,0.020765614,0.018004587
475490,69619320000.0,76258100000.0,0.16911066,0.011880476,0.023243919
475542,43973860000.0,86657820000.0,0.022910912,0.011970186,0.024208449
475656,48859775000.0,127020280000.0,4.1639433,0.02236156,0.024177052
475722,44941914000.0,126885240000.0,1.7531761,0.011461132,0.021200245
475865,68980050000.0,50611995000.0,0.2785736,0.014328819,0.022754043
475906,42002730000.0,152758090000.0,5.7732234,0.017336741,0.017677676
475956,46843470000.0,86268730000.0,0.21194191,0.010405227,0.022996344
476005,30741604000.0,87096920000.0,3.44609,0.018331047,0.018280806
476118,62143290000.0,70370250000.0,0.4546775,0.011783517,0.024978936
476295,30518483000.0,132291100000.0,2.0585754,0.029600747,0.022896806
476362,36819214000.0,131810660000.0,2.1310105,0.019315358,0.023058904
476487,44897735000.0,151843370000.0,1.4815086,0.01796224,0.017799407
476527,40879022000.0,40967795000.0,0.010337681,0.013322692,0.022161286
476745,26264207000.0,132792590000.0,4.2384562,0.017134266,0.021500437
476892,51057324000.0,73255940000.0,0.22897261,0.007967894,0.021933489
476997,60953584000.0,142427900000.0,3.5820036,0.01716601,0.022263927
477031,47208452000.0,107643810000.0,1.3746042,0.0138939805,0.02492586
477089,54763643000.0,118772900000.0,4.645663,0.020944186,0.024876654
477119,54799315000.0,59640033000.0,0.084599495,0.01309106,0.019679986
477179,34556015000.0,124932320000.0,9.868286,0.01800736,0.02140069
477378,47362890000.0,148617700000.0,2.0118573,0.030506315,0.025447892
477419,37672090000.0,52332420000.0,0.04269983,0.008258475,0.025875887
477474,47444070000.0,110410430000.0,0.67885923,0.00921767,0.02444984
477518,80017800000.0,59263414000.0,1.0755564,0.020529855,0.022069735
477564,31755600000.0,164684190000.0,7.2902846,0.019759635,0.023567725
477624,49115914000.0,78168600000.0,0.98713136,0.0111523485,0.026510797
477677,28749355000.0,144705340000.0,5.4057064,0.028499566,0.021147957
477745,36183847000.0,153348030000.0,3.5117686,0.019972576,0.02115139
477875,35114267000.0,47097970000.0,0.5640952,0.007124427,0.023376286
478160,44912595000.0,42200908000.0,0.0064140623,0.012062775,0.0232118
478452,62170305000.0,105556740000.0,1.3397213,0.016017396,0.02085413
478496,67050443000.0,27456633000.0,0.0011452001,0.012683726,0.01972687
478535,44241314000.0,85340340000.0,1.672319,0.01181198,0.022090362
478661,55046648000.0,105040300000.0,1.0101085,0.011667747,0.02617
478696,53460316000.0,117455815000.0,11.984762,0.02226012,0.025103588
479002,27736117000.0,98243500000.0,0.009191761,0.009714329,0.02452718
479117,36782498000.0,161508360000.0,4.650285,0.01951747,0.019080257
479174,47252763000.0,100008700000.0,3.110088,0.017195847,0.020306455
479221,28620857000.0,65506820000.0,2.4963753,0.0271956,0.025874136
479264,53414343000.0,138367610000.0,2.2077827,0.021971412,0.025587186
479372,38427850000.0,97928020000.0,1.6371948,0.029922968,0.023130106
479411,42535297000.0,64179380000.0,1.0266163,0.017313113,0.021096863
479560,25652867000.0,49718338000.0,0.09097748,0.008066453,0.024465226
479745,36893400000.0,128709140000.0,2.9632175,0.025682755,0.022602594
479798,49313320000.0,86678900000.0,1.7494297,0.012019032,0.025651729
479839,58044530000.0,94912080000.0,1.9519105,0.012288415,0.022291224
480194,66144838000.0,97122615000.0,1.4518666,0.019930972,0.020843802
480230,32206854000.0,144515190000.0,4.149446,0.014161647,0.019458866
480285,27077433000.0,126635670000.0,2.1601176,0.019308561,0.01837124
480345,52810453000.0,96391815000.0,1.819184,0.01831853,0.019620437
480391,56384240000.0,73083770000.0,0.18510364,0.01870362,0.022406278
480441,45130314000.0,130411430000.0,4.754327,0.031249646,0.022803653
480497,35412386000.0,118042500000.0,4.5990314,0.022445712,0.019572264
480550,72968176000.0,62456267000.0,0.85113245,0.01827722,0.021958137
480712,27813384000.0,130268865000.0,1.8247379,0.016683433,0.019189065
480750,53076677000.0,91590890000.0,0.9326294,0.01369857,0.023327189
480803,51003036000.0,78230500000.0,1.2413565,0.013501856,0.023556305
480879,60976600000.0,36250587000.0,0.41279122,0.021496812,0.019186622
480931,33776153000.0,138621270000.0,3.9717019,0.018853983,0.022414677
480989,37669716000.0,142151120000.0,2.4506416,0.019005375,0.02339297
481036,62227902000.0,43374686000.0,0.0014374582,0.013382268,0.024656463
481126,56869860000.0,86603350000.0,3.2187605,0.015681058,0.022613395
481254,58876776000.0,60223185000.0,0.4369214,0.011677778,0.020845452
481300,40395490000.0,136919654000.0,6.6346297,0.018610751,0.024537018
481405,31899711000.0,167705740000.0,0.89268935,0.022304555,0.019049773
481503,45534860000.0,120798750000.0,3.3009992,0.037189715,0.022142733
481545,30629888000.0,156894560000.0,4.2989492,0.026918016,0.020459631
481804,45254435000.0,108064230000.0,0.31764174,0.009569862,0.02757067
481855,42840785000.0,112930650000.0,2.6541097,0.013927278,0.024537517
481894,47303100000.0,98599900000.0,3.2085838,0.017689463,0.020530215
482006,31212237000.0,138329400000.0,1.8716868,0.021515975,0.022397289
482054,34919023000.0,74209230000.0,0.5055306,0.011807601,0.023451164
482169,46100240000.0,58290065000.0,0.5821349,0.016233599,0.019501476
482257,47711780000.0,61493936000.0,0.061638836,0.01577203,0.018355032
482368,28566075000.0,141716500000.0,1.9812151,0.02573962,0.023980435
482435,43942556000.0,126643010000.0,3.8342412,0.029808056,0.025166878
482533,47017017000.0,53283640000.0,0.18121892,0.0102446955,0.023207013
482589,45065800000.0,140098670000.0,1.3214321,0.02145462,0.021723827
482714,59477107000.0,55873884000.0,0.40989006,0.018357815,0.022470241
482757,54032118000.0,96981730000.0,2.9901652,0.017702617,0.022303775
482869,50583933000.0,73353314000.0,1.6592083,0.012658865,0.019163553
482987,59383235000.0,53566450000.0,0.47159868,0.011857746,0.022859497
483113,35549577000.0,132594860000.0,2.5589406,0.019603917,0.020528799
483179,67845247000.0,56504726000.0,0.62012625,0.023616567,0.021273546
483370,29977557000.0,140310500000.0,5.5107327,0.027708065,0.020997912
483421,32519584000.0,145296470000.0,0.63373274,0.013934364,0.021333242
483484,55917265000.0,66406797000.0,0.64612156,0.012512253,0.023884825
483521,32763263000.0,153305660000.0,4.30992,0.030315759,0.022176865
483590,37450240000.0,145555730000.0,4.568545,0.01743644,0.018451331
483749,50603280000.0,85498930000.0,1.9741381,0.014654231,0.020905878
483812,55321317000.0,71813910000.0,2.3485744,0.019072538,0.01912797
483868,67648890000.0,57190890000.0,0.17554103,0.017706908,0.020598581
483900,60295545000.0,93860170000.0,0.86622185,0.020042839,0.02151581
483977,30095276000.0,127285805000.0,2.1535125,0.029710226,0.0196356
484045,34742340000.0,35994866000.0,0.02008166,0.0074558826,0.022617664
484155,27272675000.0,128837304000.0,1.889517,0.021713914,0.017963333
484207,51689440000.0,70182310000.0,0.5482691,0.014900224,0.0219212
484307,60272440000.0,84372365000.0,0.34867993,0.013965069,0.01975932
484336,47215456000.0,95361660000.0,1.4152107,0.026471902,0.025652425
484550,26755420000.0,124210086000.0,3.7457535,0.022691865,0.022887385
484608,44049040000.0,22495824000.0,0.03709673,0.010084065,0.019537348
484655,44935078000.0,115845270000.0,9.370326,0.028202731,0.024123386
484715,56068720000.0,74307440000.0,0.12282336,0.019181523,0.020431528
484771,45206872000.0,126312920000.0,7.5528517,0.0275558,0.020487176
484852,45592773000.0,16672176000.0,0.0026130157,0.011536464,0.027037868
484905,56342495000.0,85951275000.0,0.15769887,0.016065367,0.021212734
484944,48232882000.0,62306810000.0,1.2241216,0.014488686,0.021726096
485196,40462510000.0,127863054000.0,4.4417048,0.020106701,0.02299511
485233,73673020000.0,36293630000.0,1.2130324,0.018814854,0.020691706
485283,54264110000.0,85594150000.0,1.4863058,0.018679053,0.02062156
485394,36926644000.0,110088040000.0,3.1321561,0.02858538,0.02472088
485441,37523407000.0,124846694000.0,4.320424,0.01831294,0.021123156
485485,37675410000.0,133439010000.0,0.3441262,0.011328817,0.020907842
485518,43020080000.0,144782970000.0,4.331402,0.024405964,0.022321109
485747,50730365000.0,43188000000.0,0.0012243416,0.008379061,0.02276898
485782,31782896000.0,147026920000.0,2.0674078,0.027391179,0.024082452
485951,53272990000.0,27363439000.0,0.0006486974,0.019364437,0.022945167
486009,50308817000.0,55551810000.0,0.008358505,0.0065791374,0.026828025
486052,58966696000.0,36658790000.0,0.42598143,0.016057415,0.02192131
486124,55692812000.0,33234502000.0,0.21828648,0.018820688,0.023335487
486186,47059820000.0,99035620000.0,1.0941113,0.016874375,0.025148304
486281,44951667000.0,71750980000.0,0.4203362,0.0117724305,0.02017773
486463,38170395000.0,65861560000.0,0.16466595,0.006163331,0.02675163
486525,30039126000.0,139493100000.0,4.7627344,0.019000407,0.019742662
486590,35714023000.0,101263430000.0,8.804044,0.021719396,0.020663312
486742,31697244000.0,81180960000.0,0.9572544,0.01544614,0.019251509
486781,30467832000.0,144725850000.0,6.5019355,0.016849231,0.020937247
486875,50486764000.0,81936940000.0,0.8554773,0.014862033,0.024620192
486966,59649188000.0,102307080000.0,3.293153,0.029978996,0.02406994
487000,33206137000.0,107463930000.0,1.0379502,0.028472677,0.02568787
487042,52004442000.0,74183190000.0,0.48412043,0.012901555,0.022959897
487072,58265514000.0,30586750000.0,0.26274624,0.018391714,0.021458395
487099,40008212000.0,42383960000.0,0.095031336,0.015223589,0.021315014
487152,51953710000.0,39058270000.0,0.10598554,0.015060983,0.021584837
487191,50588880000.0,79517880000.0,2.8939261,0.029800769,0.02633686
487244,67063650000.0,89785220000.0,3.8059292,0.02370641,0.021202108
487276,39520207000.0,136106295000.0,2.348939,0.018972462,0.018184396
487327,37615825000.0,107870855000.0,2.2000241,0.03817224,0.024833342
487363,29791044000.0,88871250000.0,0.95890623,0.012110801,0.021029167
487393,26613416000.0,134295390000.0,4.67635,0.023375917,0.019509401
487496,44168544000.0,145573500000.0,3.3589125,0.022536848,0.021733146
487530,35955210000.0,35622355000.0,0.0032483398,0.009498567,0.0263728
487651,40458770000.0,97595050000.0,2.1371605,0.020074261,0.023027029
487769,26143660000.0,116050850000.0,5.1143208,0.018895712,0.0202273
487877,41206596000.0,120544210000.0,3.2504883,0.016527595,0.019307302
487913,35501687000.0,113979380000.0,0.25765935,0.015539703,0.019627305
487965,38322352000.0,106934804000.0,0.27114886,0.011116683,0.0184998
487993,34301313000.0,39521120000.0,0.013692529,0.012343502,0.023882948
488123,51558765000.0,92300320000.0,3.5058184,0.01286787,0.019493748
488174,41049375000.0,125226780000.0,4.78284,0.021913588,0.02201594
488228,44273357000.0,66732814000.0,0.9890854,0.015814435,0.02109279
488282,35661468000.0,82352370000.0,2.5137808,0.016079174,0.019169414
488355,29821735000.0,118420940000.0,2.3952856,0.019432155,0.01893767
488415,50564555000.0,109860310000.0,6.565878,0.0171076,0.022248428
488500,35174170000.0,118134200000.0,3.384867,0.018252868,0.01931228
488722,41210340000.0,89424900000.0,4.042619,0.015152834,0.018745735
